"";"x";"y";"z";"Label";"Hemisphere"
"11976";"-35.3056";"-86.7919";"40.2837";"L_IP1_ROI";"L"
"11977";"-35.8752";"-85.9697";"41.2518";"L_IP1_ROI";"L"
"11978";"-36.4476";"-85.1161";"42.1788";"L_IP1_ROI";"L"
"11979";"-37.0239";"-84.2315";"43.0581";"L_IP1_ROI";"L"
"11980";"-37.6045";"-83.3166";"43.8842";"L_PGs_ROI";"L"
"11981";"-38.1894";"-82.3725";"44.653";"L_PGs_ROI";"L"
"11982";"-38.7781";"-81.4008";"45.3617";"L_PGs_ROI";"L"
"11983";"-39.3698";"-80.4035";"46.009";"L_PGs_ROI";"L"
"11984";"-39.9635";"-79.3828";"46.5948";"L_PGs_ROI";"L"
"11985";"-40.5581";"-78.341";"47.1201";"L_PGs_ROI";"L"
"11986";"-41.1525";"-77.2802";"47.587";"L_PGs_ROI";"L"
"11987";"-41.7454";"-76.2029";"47.9984";"L_PFm_ROI";"L"
"11988";"-42.3361";"-75.1111";"48.3578";"L_PFm_ROI";"L"
"11989";"-42.9236";"-74.0069";"48.6691";"L_PFm_ROI";"L"
"11990";"-43.5073";"-72.8923";"48.9366";"L_PFm_ROI";"L"
"11991";"-44.0868";"-71.769";"49.1645";"L_PFm_ROI";"L"
"11992";"-44.6618";"-70.6387";"49.357";"L_PFm_ROI";"L"
"11993";"-45.2322";"-69.503";"49.5182";"L_PFm_ROI";"L"
"11994";"-45.7981";"-68.3634";"49.6516";"L_PFm_ROI";"L"
"11995";"-46.3597";"-67.2212";"49.7607";"L_PFm_ROI";"L"
"11996";"-46.9175";"-66.0776";"49.8482";"L_PFm_ROI";"L"
"11997";"-47.4718";"-64.9338";"49.9164";"L_PFm_ROI";"L"
"11998";"-48.0232";"-63.791";"49.967";"L_PFm_ROI";"L"
"11999";"-48.5722";"-62.6502";"50.0009";"L_PFm_ROI";"L"
"12000";"-49.1196";"-61.5124";"50.0187";"L_PFm_ROI";"L"
"12001";"-49.6659";"-60.3788";"50.0198";"L_PFm_ROI";"L"
"12002";"-50.2118";"-59.2502";"50.0034";"L_PFm_ROI";"L"
"12003";"-50.7583";"-58.1278";"49.9676";"L_PFm_ROI";"L"
"12004";"-51.3062";"-57.0128";"49.9097";"L_PFm_ROI";"L"
"12005";"-51.8567";"-55.9067";"49.8259";"L_PFm_ROI";"L"
"12006";"-52.4116";"-54.8114";"49.7111";"L_PFm_ROI";"L"
"12007";"-52.9732";"-53.7298";"49.5588";"L_PFm_ROI";"L"
"12008";"-22.4181";"-96.4222";"26.2963";"L_V3A_ROI";"L"
"12009";"-23.2248";"-96.1301";"26.7568";"L_V3A_ROI";"L"
"12010";"-24.0202";"-95.7999";"27.2353";"L_V3B_ROI";"L"
"12011";"-24.8017";"-95.4323";"27.7454";"L_V3B_ROI";"L"
"12012";"-25.5675";"-95.0289";"28.2973";"L_V3B_ROI";"L"
"12013";"-26.3162";"-94.5919";"28.8989";"L_V3B_ROI";"L"
"12014";"-27.0464";"-94.1236";"29.5552";"L_V3B_ROI";"L"
"12015";"-27.7571";"-93.6264";"30.269";"L_V3B_ROI";"L"
"12016";"-28.4478";"-93.1025";"31.0405";"L_V3B_ROI";"L"
"12017";"-29.1182";"-92.5538";"31.8674";"L_IP0_ROI";"L"
"12018";"-29.7688";"-91.9816";"32.7457";"L_IP0_ROI";"L"
"12019";"-30.4005";"-91.3869";"33.6693";"L_IP0_ROI";"L"
"12020";"-31.0149";"-90.7699";"34.6307";"L_IP0_ROI";"L"
"12021";"-31.6142";"-90.1304";"35.6212";"L_IP0_ROI";"L"
"12022";"-32.2009";"-89.4677";"36.6315";"L_IP0_ROI";"L"
"12023";"-32.7781";"-88.7805";"37.6515";"L_IP0_ROI";"L"
"12024";"-33.3487";"-88.0674";"38.6715";"L_IP0_ROI";"L"
"12025";"-33.9157";"-87.3269";"39.6815";"L_IP0_ROI";"L"
"12026";"-34.4818";"-86.5577";"40.672";"L_IP1_ROI";"L"
"12027";"-35.0494";"-85.7585";"41.6341";"L_IP1_ROI";"L"
"12028";"-35.6201";"-84.9287";"42.5595";"L_IP1_ROI";"L"
"12029";"-36.1952";"-84.068";"43.4411";"L_IP1_ROI";"L"
"12030";"-36.7754";"-83.1767";"44.2728";"L_IP1_ROI";"L"
"12031";"-37.3605";"-82.2556";"45.0496";"L_IP1_ROI";"L"
"12032";"-37.9503";"-81.3061";"45.7682";"L_IP1_ROI";"L"
"12033";"-38.5439";"-80.3298";"46.4264";"L_PGs_ROI";"L"
"12034";"-39.1403";"-79.3286";"47.0234";"L_PGs_ROI";"L"
"12035";"-39.7383";"-78.3049";"47.5597";"L_PGs_ROI";"L"
"12036";"-40.3366";"-77.2606";"48.0368";"L_PFm_ROI";"L"
"12037";"-40.9342";"-76.1982";"48.4572";"L_PFm_ROI";"L"
"12038";"-41.5298";"-75.1197";"48.8243";"L_PFm_ROI";"L"
"12039";"-42.1227";"-74.0273";"49.1416";"L_PFm_ROI";"L"
"12040";"-42.7122";"-72.9228";"49.4135";"L_PFm_ROI";"L"
"12041";"-43.2977";"-71.8081";"49.6442";"L_PFm_ROI";"L"
"12042";"-43.8791";"-70.6849";"49.838";"L_PFm_ROI";"L"
"12043";"-44.4562";"-69.5547";"49.9991";"L_PFm_ROI";"L"
"12044";"-45.0291";"-68.419";"50.1314";"L_PFm_ROI";"L"
"12045";"-45.5982";"-67.279";"50.2383";"L_PFm_ROI";"L"
"12046";"-46.164";"-66.1361";"50.323";"L_PFm_ROI";"L"
"12047";"-46.7269";"-64.9914";"50.3879";"L_PFm_ROI";"L"
"12048";"-47.2875";"-63.8459";"50.4348";"L_PFm_ROI";"L"
"12049";"-47.8468";"-62.7008";"50.4651";"L_PFm_ROI";"L"
"12050";"-48.4052";"-61.557";"50.4793";"L_PFm_ROI";"L"
"12051";"-48.9638";"-60.4156";"50.4772";"L_IP2_ROI";"L"
"12052";"-49.5233";"-59.2774";"50.458";"L_IP2_ROI";"L"
"12053";"-50.0847";"-58.1435";"50.4198";"L_PFm_ROI";"L"
"12054";"-50.649";"-57.0152";"50.3602";"L_PFm_ROI";"L"
"12055";"-51.2175";"-55.8937";"50.2757";"L_PFm_ROI";"L"
"12056";"-51.7917";"-54.7812";"50.1615";"L_PFm_ROI";"L"
"12057";"-52.3733";"-53.6802";"50.012";"L_PFm_ROI";"L"
"12058";"-22.5061";"-95.7";"27.6559";"L_V3A_ROI";"L"
"12059";"-23.2943";"-95.3744";"28.1382";"L_V3B_ROI";"L"
"12060";"-24.068";"-95.0112";"28.641";"L_V3B_ROI";"L"
"12061";"-24.8255";"-94.6118";"29.176";"L_V3B_ROI";"L"
"12062";"-25.5655";"-94.1786";"29.7523";"L_V3B_ROI";"L"
"12063";"-26.2871";"-93.7139";"30.3766";"L_V3B_ROI";"L"
"12064";"-26.9896";"-93.2202";"31.0531";"L_V3B_ROI";"L"
"12065";"-27.6729";"-92.7001";"31.7835";"L_V3B_ROI";"L"
"12066";"-28.3369";"-92.1557";"32.5674";"L_IPS1_ROI";"L"
"12067";"-28.982";"-91.5888";"33.4019";"L_IP0_ROI";"L"
"12068";"-29.6092";"-91.0005";"34.2824";"L_IP0_ROI";"L"
"12069";"-30.2198";"-90.3916";"35.2025";"L_IP0_ROI";"L"
"12070";"-30.816";"-89.7619";"36.1546";"L_IP0_ROI";"L"
"12071";"-31.4";"-89.111";"37.13";"L_IP0_ROI";"L"
"12072";"-31.9746";"-88.4379";"38.1194";"L_IP0_ROI";"L"
"12073";"-32.5427";"-87.741";"39.1133";"L_IP0_ROI";"L"
"12074";"-33.1072";"-87.0187";"40.102";"L_IP0_ROI";"L"
"12075";"-33.6708";"-86.2696";"41.0762";"L_IP1_ROI";"L"
"12076";"-34.2359";"-85.492";"42.0267";"L_IP1_ROI";"L"
"12077";"-34.8044";"-84.6849";"42.9451";"L_IP1_ROI";"L"
"12078";"-35.3777";"-83.8476";"43.8239";"L_IP1_ROI";"L"
"12079";"-35.9564";"-82.9799";"44.6564";"L_IP1_ROI";"L"
"12080";"-36.5408";"-82.0823";"45.437";"L_IP1_ROI";"L"
"12081";"-37.1305";"-81.1556";"46.1617";"L_IP1_ROI";"L"
"12082";"-37.7248";"-80.2013";"46.8276";"L_IP1_ROI";"L"
"12083";"-38.3226";"-79.2211";"47.4331";"L_IP1_ROI";"L"
"12084";"-38.9227";"-78.2169";"47.9781";"L_IP1_ROI";"L"
"12085";"-39.5238";"-77.1908";"48.4635";"L_PFm_ROI";"L"
"12086";"-40.1248";"-76.1451";"48.8915";"L_PFm_ROI";"L"
"12087";"-40.7244";"-75.0819";"49.2649";"L_PFm_ROI";"L"
"12088";"-41.3217";"-74.0033";"49.5873";"L_PFm_ROI";"L"
"12089";"-41.9159";"-72.911";"49.8628";"L_PFm_ROI";"L"
"12090";"-42.5066";"-71.8071";"50.0955";"L_PFm_ROI";"L"
"12091";"-43.0935";"-70.6931";"50.2899";"L_PFm_ROI";"L"
"12092";"-43.6764";"-69.5705";"50.4502";"L_PFm_ROI";"L"
"12093";"-44.2557";"-68.4408";"50.5806";"L_PFm_ROI";"L"
"12094";"-44.8315";"-67.3054";"50.6847";"L_PFm_ROI";"L"
"12095";"-45.4045";"-66.1653";"50.7658";"L_PFm_ROI";"L"
"12096";"-45.9752";"-65.0218";"50.8267";"L_PFm_ROI";"L"
"12097";"-46.5445";"-63.8759";"50.8694";"L_PFm_ROI";"L"
"12098";"-47.113";"-62.7287";"50.8954";"L_PFm_ROI";"L"
"12099";"-47.6818";"-61.5811";"50.9055";"L_IP2_ROI";"L"
"12100";"-48.2516";"-60.434";"50.8997";"L_IP2_ROI";"L"
"12101";"-48.8235";"-59.2885";"50.8774";"L_IP2_ROI";"L"
"12102";"-49.3985";"-58.1456";"50.8369";"L_IP2_ROI";"L"
"12103";"-49.9776";"-57.0064";"50.776";"L_IP2_ROI";"L"
"12104";"-50.562";"-55.8725";"50.6913";"L_PFm_ROI";"L"
"12105";"-51.1532";"-54.7455";"50.5788";"L_PFm_ROI";"L"
"12106";"-51.7524";"-53.6283";"50.4332";"L_PFm_ROI";"L"
"12107";"-22.5856";"-94.9323";"29.05";"L_V7_ROI";"L"
"12108";"-23.3516";"-94.5733";"29.5529";"L_V7_ROI";"L"
"12109";"-24.101";"-94.1774";"30.0783";"L_V7_ROI";"L"
"12110";"-24.8324";"-93.7469";"30.6362";"L_V3B_ROI";"L"
"12111";"-25.5453";"-93.2845";"31.2344";"L_V3B_ROI";"L"
"12112";"-26.2395";"-92.7928";"31.8785";"L_V3B_ROI";"L"
"12113";"-26.9148";"-92.2747";"32.5718";"L_IPS1_ROI";"L"
"12114";"-27.5717";"-91.7326";"33.3151";"L_IPS1_ROI";"L"
"12115";"-28.2106";"-91.1685";"34.1071";"L_IP0_ROI";"L"
"12116";"-28.8326";"-90.5842";"34.9445";"L_IP0_ROI";"L"
"12117";"-29.4391";"-89.9805";"35.8223";"L_IP0_ROI";"L"
"12118";"-30.0317";"-89.3579";"36.7338";"L_IP0_ROI";"L"
"12119";"-30.6127";"-88.7161";"37.6713";"L_IP0_ROI";"L"
"12120";"-31.1847";"-88.0541";"38.6263";"L_IP0_ROI";"L"
"12121";"-31.7503";"-87.3708";"39.5898";"L_IP0_ROI";"L"
"12122";"-32.3123";"-86.6643";"40.5525";"L_IP0_ROI";"L"
"12123";"-32.8734";"-85.9331";"41.5051";"L_IP1_ROI";"L"
"12124";"-33.436";"-85.1753";"42.4388";"L_IP1_ROI";"L"
"12125";"-34.0021";"-84.3895";"43.345";"L_IP1_ROI";"L"
"12126";"-34.573";"-83.5746";"44.2158";"L_IP1_ROI";"L"
"12127";"-35.1497";"-82.73";"45.0442";"L_IP1_ROI";"L"
"12128";"-35.7326";"-81.8558";"45.8242";"L_IP1_ROI";"L"
"12129";"-36.3213";"-80.9523";"46.5509";"L_IP1_ROI";"L"
"12130";"-36.9152";"-80.0206";"47.2208";"L_IP1_ROI";"L"
"12131";"-37.5134";"-79.0623";"47.8317";"L_IP1_ROI";"L"
"12132";"-38.1146";"-78.0789";"48.3828";"L_IP1_ROI";"L"
"12133";"-38.7174";"-77.0725";"48.8744";"L_PFm_ROI";"L"
"12134";"-39.3207";"-76.0452";"49.3082";"L_IP1_ROI";"L"
"12135";"-39.9231";"-74.999";"49.6865";"L_PFm_ROI";"L"
"12136";"-40.5238";"-73.9359";"50.0128";"L_PFm_ROI";"L"
"12137";"-41.1219";"-72.8579";"50.2907";"L_PFm_ROI";"L"
"12138";"-41.7168";"-71.7667";"50.5246";"L_PFm_ROI";"L"
"12139";"-42.3083";"-70.664";"50.7188";"L_IP1_ROI";"L"
"12140";"-42.8963";"-69.5512";"50.8776";"L_PFm_ROI";"L"
"12141";"-43.4809";"-68.4298";"51.0054";"L_IP2_ROI";"L"
"12142";"-44.0627";"-67.3011";"51.106";"L_PFm_ROI";"L"
"12143";"-44.6421";"-66.1661";"51.1828";"L_IP2_ROI";"L"
"12144";"-45.2199";"-65.0261";"51.2389";"L_PFm_ROI";"L"
"12145";"-45.7968";"-63.882";"51.2766";"L_PFm_ROI";"L"
"12146";"-46.3738";"-62.7349";"51.2976";"L_IP2_ROI";"L"
"12147";"-46.9518";"-61.5858";"51.303";"L_IP2_ROI";"L"
"12148";"-47.5318";"-60.4355";"51.293";"L_IP2_ROI";"L"
"12149";"-48.1149";"-59.2851";"51.2671";"L_IP2_ROI";"L"
"12150";"-48.702";"-58.1356";"51.224";"L_IP2_ROI";"L"
"12151";"-49.2943";"-56.9881";"51.1616";"L_IP2_ROI";"L"
"12152";"-49.8929";"-55.8442";"51.077";"L_IP2_ROI";"L"
"12153";"-50.4989";"-54.7057";"50.9665";"L_PFm_ROI";"L"
"12154";"-51.1135";"-53.5749";"50.8254";"L_PFm_ROI";"L"
"12155";"-22.6534";"-94.119";"30.4771";"L_V7_ROI";"L"
"12156";"-23.3946";"-93.7268";"30.9997";"L_V7_ROI";"L"
"12157";"-24.1176";"-93.2989";"31.546";"L_V7_ROI";"L"
"12158";"-24.8218";"-92.8382";"32.1246";"L_V7_ROI";"L"
"12159";"-25.5073";"-92.3476";"32.7421";"L_IPS1_ROI";"L"
"12160";"-26.1743";"-91.8302";"33.4029";"L_IPS1_ROI";"L"
"12161";"-26.8234";"-91.2887";"34.1093";"L_IPS1_ROI";"L"
"12162";"-27.4555";"-90.7257";"34.8613";"L_IPS1_ROI";"L"
"12163";"-28.0716";"-90.1432";"35.657";"L_IP0_ROI";"L"
"12164";"-28.6732";"-89.5425";"36.4926";"L_IP0_ROI";"L"
"12165";"-29.2618";"-88.9243";"37.3627";"L_IP0_ROI";"L"
"12166";"-29.8395";"-88.2889";"38.2605";"L_IP0_ROI";"L"
"12167";"-30.4087";"-87.6354";"39.1783";"L_IP0_ROI";"L"
"12168";"-30.9718";"-86.9629";"40.1079";"L_IP0_ROI";"L"
"12169";"-31.5314";"-86.2697";"41.0404";"L_IP0_ROI";"L"
"12170";"-32.0902";"-85.554";"41.9672";"L_IP1_ROI";"L"
"12171";"-32.6503";"-84.8139";"42.8792";"L_IP1_ROI";"L"
"12172";"-33.2139";"-84.0477";"43.7682";"L_IP1_ROI";"L"
"12173";"-33.7824";"-83.2538";"44.626";"L_IP1_ROI";"L"
"12174";"-34.3568";"-82.4315";"45.4455";"L_IP1_ROI";"L"
"12175";"-34.9377";"-81.58";"46.2201";"L_IP1_ROI";"L"
"12176";"-35.5248";"-80.6996";"46.9446";"L_IP1_ROI";"L"
"12177";"-36.1177";"-79.7909";"47.6147";"L_IP1_ROI";"L"
"12178";"-36.7154";"-78.855";"48.2277";"L_IP1_ROI";"L"
"12179";"-37.3166";"-77.8934";"48.782";"L_IP1_ROI";"L"
"12180";"-37.9202";"-76.9078";"49.2774";"L_IP1_ROI";"L"
"12181";"-38.5248";"-75.9002";"49.7149";"L_IP1_ROI";"L"
"12182";"-39.1292";"-74.8725";"50.0965";"L_IP1_ROI";"L"
"12183";"-39.7323";"-73.8268";"50.4252";"L_IP1_ROI";"L"
"12184";"-40.3332";"-72.7647";"50.7045";"L_IP1_ROI";"L"
"12185";"-40.9315";"-71.6882";"50.9386";"L_IP1_ROI";"L"
"12186";"-41.5267";"-70.5987";"51.1317";"L_IP1_ROI";"L"
"12187";"-42.1188";"-69.4978";"51.2884";"L_IP2_ROI";"L"
"12188";"-42.7081";"-68.3868";"51.4128";"L_IP2_ROI";"L"
"12189";"-43.2949";"-67.2669";"51.5091";"L_IP2_ROI";"L"
"12190";"-43.8799";"-66.1393";"51.581";"L_IP2_ROI";"L"
"12191";"-44.4638";"-65.005";"51.6316";"L_IP2_ROI";"L"
"12192";"-45.0475";"-63.865";"51.6636";"L_IP2_ROI";"L"
"12193";"-45.632";"-62.7204";"51.6789";"L_IP2_ROI";"L"
"12194";"-46.2182";"-61.572";"51.6788";"L_IP2_ROI";"L"
"12195";"-46.8072";"-60.4209";"51.6638";"L_IP2_ROI";"L"
"12196";"-47.4001";"-59.268";"51.6337";"L_IP2_ROI";"L"
"12197";"-47.998";"-58.1143";"51.5875";"L_IP2_ROI";"L"
"12198";"-48.6019";"-56.9612";"51.5232";"L_IP2_ROI";"L"
"12199";"-49.2129";"-55.8099";"51.4384";"L_IP2_ROI";"L"
"12200";"-49.8319";"-54.6622";"51.3297";"L_IP2_ROI";"L"
"12201";"-50.46";"-53.5206";"51.1929";"L_IP2_ROI";"L"
"12202";"-22.7064";"-93.2601";"31.9354";"L_V7_ROI";"L"
"12203";"-23.421";"-92.8354";"32.4766";"L_V7_ROI";"L"
"12204";"-24.1165";"-92.3766";"33.0421";"L_V7_ROI";"L"
"12205";"-24.7932";"-91.8868";"33.639";"L_IPS1_ROI";"L"
"12206";"-25.4516";"-91.3695";"34.2728";"L_IPS1_ROI";"L"
"12207";"-26.0926";"-90.8278";"34.9469";"L_IPS1_ROI";"L"
"12208";"-26.7172";"-90.2645";"35.6626";"L_IPS1_ROI";"L"
"12209";"-27.3267";"-89.6822";"36.4191";"L_IPS1_ROI";"L"
"12210";"-27.9226";"-89.0825";"37.2139";"L_IP0_ROI";"L"
"12211";"-28.5066";"-88.4666";"38.0429";"L_IP0_ROI";"L"
"12212";"-29.0806";"-87.8351";"38.9003";"L_IP0_ROI";"L"
"12213";"-29.6467";"-87.1877";"39.7794";"L_IP0_ROI";"L"
"12214";"-30.2072";"-86.5234";"40.6726";"L_IP0_ROI";"L"
"12215";"-30.7646";"-85.8408";"41.572";"L_IP0_ROI";"L"
"12216";"-31.3211";"-85.1382";"42.469";"L_IP1_ROI";"L"
"12217";"-31.879";"-84.4135";"43.3554";"L_IP1_ROI";"L"
"12218";"-32.4403";"-83.6648";"44.2227";"L_IP1_ROI";"L"
"12219";"-33.0065";"-82.8904";"45.063";"L_IP1_ROI";"L"
"12220";"-33.5787";"-82.0889";"45.8689";"L_IP1_ROI";"L"
"12221";"-34.1573";"-81.2594";"46.6337";"L_IP1_ROI";"L"
"12222";"-34.7426";"-80.4016";"47.3517";"L_IP1_ROI";"L"
"12223";"-35.3339";"-79.5158";"48.0182";"L_IP1_ROI";"L"
"12224";"-35.9305";"-78.6025";"48.6297";"L_IP1_ROI";"L"
"12225";"-36.5312";"-77.6632";"49.1842";"L_IP1_ROI";"L"
"12226";"-37.1348";"-76.6992";"49.6807";"L_IP1_ROI";"L"
"12227";"-37.7399";"-75.7124";"50.1197";"L_IP1_ROI";"L"
"12228";"-38.3453";"-74.7045";"50.5027";"L_IP1_ROI";"L"
"12229";"-38.95";"-73.6774";"50.8324";"L_IP1_ROI";"L"
"12230";"-39.5529";"-72.6329";"51.1119";"L_IP1_ROI";"L"
"12231";"-40.1536";"-71.5727";"51.3451";"L_IP1_ROI";"L"
"12232";"-40.7517";"-70.4983";"51.5364";"L_IP1_ROI";"L"
"12233";"-41.3472";"-69.4112";"51.6901";"L_IP2_ROI";"L"
"12234";"-41.9402";"-68.3125";"51.8105";"L_IP2_ROI";"L"
"12235";"-42.5312";"-67.2036";"51.9019";"L_IP2_ROI";"L"
"12236";"-43.1208";"-66.0854";"51.9681";"L_IP2_ROI";"L"
"12237";"-43.7099";"-64.9591";"52.0126";"L_IP2_ROI";"L"
"12238";"-44.2994";"-63.8255";"52.0381";"L_IP2_ROI";"L"
"12239";"-44.8903";"-62.6856";"52.047";"L_IP2_ROI";"L"
"12240";"-45.4836";"-61.5404";"52.0407";"L_IP2_ROI";"L"
"12241";"-46.0805";"-60.3908";"52.02";"L_IP2_ROI";"L"
"12242";"-46.682";"-59.2377";"51.9849";"L_IP2_ROI";"L"
"12243";"-47.2892";"-58.0824";"51.9348";"L_IP2_ROI";"L"
"12244";"-47.9032";"-56.9259";"51.868";"L_IP2_ROI";"L"
"12245";"-48.5249";"-55.7696";"51.7823";"L_IP2_ROI";"L"
"12246";"-49.1552";"-54.6154";"51.6748";"L_IP2_ROI";"L"
"12247";"-49.7949";"-53.4655";"51.5416";"L_IP2_ROI";"L"
"12248";"-22.7419";"-92.3561";"33.4223";"L_V7_ROI";"L"
"12249";"-23.4289";"-91.9";"33.9809";"L_V7_ROI";"L"
"12250";"-24.0969";"-91.4116";"34.5635";"L_IPS1_ROI";"L"
"12251";"-24.7466";"-90.8945";"35.1762";"L_IPS1_ROI";"L"
"12252";"-25.3791";"-90.3523";"35.8232";"L_IPS1_ROI";"L"
"12253";"-25.9958";"-89.7881";"36.507";"L_IPS1_ROI";"L"
"12254";"-26.5982";"-89.2049";"37.2279";"L_IPS1_ROI";"L"
"12255";"-27.1879";"-88.6049";"37.9846";"L_IPS1_ROI";"L"
"12256";"-27.7667";"-87.9897";"38.7739";"L_IP0_ROI";"L"
"12257";"-28.3364";"-87.3602";"39.5915";"L_IP0_ROI";"L"
"12258";"-28.899";"-86.7165";"40.4314";"L_IP0_ROI";"L"
"12259";"-29.4568";"-86.0581";"41.2871";"L_IP0_ROI";"L"
"12260";"-30.0118";"-85.3837";"42.1512";"L_IP0_ROI";"L"
"12261";"-30.5662";"-84.6917";"43.0159";"L_IP1_ROI";"L"
"12262";"-31.1222";"-83.9801";"43.8732";"L_IP1_ROI";"L"
"12263";"-31.6814";"-83.2468";"44.7152";"L_IP1_ROI";"L"
"12264";"-32.2456";"-82.4899";"45.534";"L_IP1_ROI";"L"
"12265";"-32.8157";"-81.7077";"46.3222";"L_IP1_ROI";"L"
"12266";"-33.3923";"-80.8989";"47.0731";"L_IP1_ROI";"L"
"12267";"-33.9756";"-80.0628";"47.7806";"L_IP1_ROI";"L"
"12268";"-34.5652";"-79.1992";"48.4396";"L_IP1_ROI";"L"
"12269";"-35.1604";"-78.3086";"49.0461";"L_IP1_ROI";"L"
"12270";"-35.7601";"-77.3917";"49.5976";"L_IP1_ROI";"L"
"12271";"-36.3632";"-76.4498";"50.0925";"L_IP1_ROI";"L"
"12272";"-36.9682";"-75.4844";"50.5307";"L_IP1_ROI";"L"
"12273";"-37.574";"-74.4973";"50.9133";"L_IP1_ROI";"L"
"12274";"-38.1795";"-73.49";"51.2423";"L_IP1_ROI";"L"
"12275";"-38.7837";"-72.4644";"51.5206";"L_IP1_ROI";"L"
"12276";"-39.3861";"-71.422";"51.752";"L_IP1_ROI";"L"
"12277";"-39.9863";"-70.3642";"51.9406";"L_IP1_ROI";"L"
"12278";"-40.5842";"-69.2925";"52.0905";"L_IP1_ROI";"L"
"12279";"-41.1801";"-68.2081";"52.2063";"L_IP2_ROI";"L"
"12280";"-41.7744";"-67.112";"52.2922";"L_IP2_ROI";"L"
"12281";"-42.3679";"-66.0053";"52.3522";"L_IP2_ROI";"L"
"12282";"-42.9612";"-64.889";"52.3899";"L_IP2_ROI";"L"
"12283";"-43.5555";"-63.7639";"52.4084";"L_IP2_ROI";"L"
"12284";"-44.1518";"-62.631";"52.4101";"L_IP2_ROI";"L"
"12285";"-44.7511";"-61.4911";"52.3968";"L_IP2_ROI";"L"
"12286";"-45.3546";"-60.3453";"52.3696";"L_IP2_ROI";"L"
"12287";"-45.9634";"-59.1945";"52.3288";"L_IP2_ROI";"L"
"12288";"-46.5786";"-58.0397";"52.274";"L_IP2_ROI";"L"
"12289";"-47.2011";"-56.8822";"52.2038";"L_IP2_ROI";"L"
"12290";"-47.8319";"-55.7235";"52.1164";"L_IP2_ROI";"L"
"12291";"-48.4719";"-54.5651";"52.0091";"L_IP2_ROI";"L"
"12292";"-49.1215";"-53.4091";"51.8786";"L_IP2_ROI";"L"
"12293";"-22.7578";"-91.4079";"34.9347";"L_V7_ROI";"L"
"12294";"-23.4173";"-90.9221";"35.509";"L_IPS1_ROI";"L"
"12295";"-24.0584";"-90.406";"36.1066";"L_IPS1_ROI";"L"
