"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength"
41162,"R_7m_ROI",2,0.00030344998708437,7.17371,-59.744,47.3159,"R",1.00484529589022,-0.00357482490892405,"0",5427.16601122022
41175,"R_7m_ROI",2,0.000306774743496376,8.57731,-68.4764,38.896,"R",1.00484027695884,-0.0258560907540055,"0",6252.77905717986
41176,"R_7m_ROI",2,0.000309998026392495,8.28191,-67.482,39.8685,"R",1.00483966405056,-0.0223854041282018,"0",6195.9971139287
41177,"R_7m_ROI",2,0.000313232445467015,8.01383,-66.4536,40.829,"R",1.00483406116409,-0.0183554593560521,"0",6132.58754830751
41178,"R_7m_ROI",2,0.000316462584836495,7.7761,-65.3938,41.7772,"R",1.00482999213679,-0.00879839039438754,"0",5894.08028423552
41179,"R_7m_ROI",2,0.000319738579160748,7.57073,-64.3057,42.7123,"R",1.00482449204664,-0.00781907907738595,"0",5691.80633199395
41180,"R_7m_ROI",2,0.000323007405034586,7.39877,-63.1925,43.6333,"R",1.0048216896232,-0.0108562167705834,"0",5917.98137711726
41181,"R_7m_ROI",2,0.000326264751706927,7.26042,-62.0575,44.5391,"R",1.00481822768819,-0.010278630021189,"0",5853.70588847218
41182,"R_7m_ROI",2,0.000329529936366756,7.15526,-60.9042,45.4285,"R",1.00481367696516,-0.00907374588497694,"0",5675.38376722564
41183,"R_7m_ROI",2,0.000332800648733997,7.08234,-59.736,46.3,"R",1.00481244445408,-0.00616333312812149,"0",5569.76578054162
41194,"R_7m_ROI",2,0.000336079219731123,8.8638,-69.2731,36.728,"R",1.0048080858999,-0.0176001746110405,"0",6028.6335034907
41195,"R_7m_ROI",2,0.000339364200939131,8.54059,-68.3382,37.7296,"R",1.00480571213458,-0.0261902208893364,"0",6298.62341507138
41196,"R_7m_ROI",2,0.000342670957841885,8.24012,-67.3655,38.7197,"R",1.00480393167665,-0.0237398542989164,"0",6248.95130919571
41197,"R_7m_ROI",2,0.000345963702642629,7.96658,-66.357,39.6984,"R",1.00479837039681,-0.0205604921716018,"0",6261.14739400448
41198,"R_7m_ROI",2,0.000349278405121162,7.72306,-65.3151,40.6649,"R",1.00479586122674,-0.0114598106476365,"0",5902.97836107551
41199,"R_7m_ROI",2,0.000352534511754399,7.51159,-64.2423,41.6184,"R",1.00479285607689,-0.00530536192024582,"0",5722.98865262595
41200,"R_7m_ROI",2,0.000355868981417725,7.33324,-63.142,42.5578,"R",1.00478563468222,-0.0100800765013314,"0",5802.76224009761
41201,"R_7m_ROI",2,0.000359395726260272,7.18823,-62.0172,43.4818,"R",1.00477866615278,-0.01006386573648,"0",5840.77864609258
41202,"R_7m_ROI",2,0.000362752839558668,7.07613,-60.8714,44.3889,"R",1.00477576130683,-0.00784826639346618,"0",5665.24095040619
41203,"R_7m_ROI",2,0.000366209049167466,6.99597,-59.7082,45.2778,"R",1.00477498044896,-0.00524322796296539,"0",5490.22631445578
41213,"R_7m_ROI",2,0.000369762924964581,8.83379,-69.077,35.5363,"R",1.00477175450301,-0.0154005837396505,"0",5989.48292637195
41214,"R_7m_ROI",2,0.000373428719454958,8.50577,-68.1665,36.5546,"R",1.00476831760769,-0.0233425684566536,"0",6209.45585441162
41215,"R_7m_ROI",2,0.000377131538576838,8.20017,-67.217,37.5623,"R",1.0047668663439,-0.0258149646683413,"0",6293.82768254888
41216,"R_7m_ROI",2,0.000380762069751417,7.92121,-66.2299,38.559,"R",1.00476416394101,-0.0212768772832589,"0",6225.96238893159
